[29, 33, 33, 30, 29, 35, 30]
[33, 33, 35, 35, 28, 31, 29]
[28, 30, 29, 41, 36, 30, 35]
[30, 33, 30, 29, 33, 30, 33]
[32, 27, 29, 30, 33, 30, 27]
[32, 31, 30, 41, 32, 28, 30]
[34, 29, 30, 29, 29, 34, 41]
[29, 28, 31, 32, 29, 29, 28]
[33, 34, 29, 31, 36, 31, 29]
[31, 29, 29, 34, 30, 28, 30]
[34, 30, 28, 30, 28, 28, 29]
[32, 30, 28, 31, 29, 32, 33]
[28, 31, 30, 27, 30, 28, 28]
[34, 28, 39, 30, 27, 30, 31]
[29, 41, 35, 41, 30, 29, 28]
[29, 28, 29, 37, 35, 29, 32]
[28, 31, 30, 28, 30, 32, 28]
[33, 26, 33, 31, 38, 31, 28]
[28, 29, 31, 33, 29, 32, 34]
[35, 29, 32, 27, 30, 29, 33]
[30, 29, 41, 41, 30, 28, 29]
[32, 28, 32, 28, 30, 33, 31]
[29, 37, 28, 32, 32, 30, 33]
[28, 29, 29, 28, 28, 38, 29]
[39, 29, 29, 32, 28, 30, 28]
[29, 28, 29, 29, 33, 41, 28]
[29, 31, 28, 28, 29, 38, 29]
[28, 37, 31, 34, 28, 35, 38]
[30, 28, 29, 29, 28, 31, 29]
[29, 27, 31, 30, 31, 30, 27]
[41, 30, 30, 32, 41, 31, 28]
[39, 34, 30, 41, 39, 29, 35]
[29, 33, 28, 35, 29, 28, 34]
[27, 27, 29, 30, 30, 39, 31]
[29, 30, 28, 29, 34, 31, 28]
[31, 27, 29, 41, 35, 28, 28]
[29, 29, 29, 30, 27, 31, 31]
[30, 28, 28, 29, 29, 30, 33]
[34, 36, 16, 27, 31, 32, 41]
[27, 30, 32, 28, 31, 34, 29]
[27, 31, 32, 36, 31, 32, 30]
[30, 30, 28, 28, 36, 30, 38]
[31, 31, 28, 29, 30, 31, 33]
[29, 29, 30, 27, 29, 27, 33]
[33, 35, 33, 29, 34, 39, 30]
[31, 41, 29, 29, 39, 29, 37]
[32, 29, 29, 29, 28, 31, 34]
[29, 41, 29, 31, 29, 28, 32]
[28, 32, 29, 30, 27, 31, 28]
[30, 28, 31, 31, 31, 41, 30]
[28, 21, 35, 29, 32, 30, 27]
[28, 31, 41, 30, 28, 30, 40]
[30, 28, 28, 27, 30, 30, 41]
[33, 16, 30, 28, 29, 34, 29]
[32, 41, 35, 32, 27, 32, 36]
[29, 29, 32, 29, 32, 35, 29]
[36, 31, 30, 28, 28, 29, 35]
[28, 30, 35, 30, 29, 30, 27]
[28, 36, 31, 30, 29, 29, 29]
[28, 30, 32, 31, 28, 31, 31]
[33, 30, 37, 31, 31, 32, 31]
[30, 34, 41, 29, 32, 27, 30]
[28, 31, 32, 32, 28, 28, 35]
[34, 34, 36, 33, 33, 29, 29]
[32, 29, 29, 29, 28, 28, 31]
[41, 31, 29, 39, 33, 28, 35]
[34, 33, 38, 29, 29, 29, 34]
[29, 28, 35, 34, 29, 29, 31]
[30, 30, 31, 29, 28, 37, 40]
[29, 29, 28, 29, 28, 32, 31]
[33, 28, 29, 29, 28, 29, 28]
[30, 34, 28, 28, 30, 32, 32]
[41, 32, 28, 36, 28, 29, 28]
[29, 28, 30, 28, 29, 27, 33]
[28, 37, 28, 36, 29, 37, 28]
[32, 29, 30, 32, 28, 28, 38]
[29, 29, 31, 28, 27, 29, 41]
[30, 32, 27, 32, 30, 28, 28]
[30, 28, 29, 27, 33, 31, 28]
[33, 36, 28, 30, 29, 41, 31]
[28, 30, 32, 28, 41, 33, 29]
[28, 35, 38, 28, 29, 33, 23]
[28, 32, 32, 31, 30, 29, 33]
[28, 30, 41, 33, 38, 31, 29]
[36, 32, 28, 31, 30, 38, 29]
[28, 34, 28, 35, 28, 28, 28]
[41, 29, 30, 29, 34, 28, 27]
[28, 29, 32, 33, 33, 30, 27]
[32, 34, 28, 31, 29, 31, 33]
[28, 29, 33, 32, 27, 28, 34]
[28, 34, 30, 32, 29, 31, 30]
[28, 28, 29, 30, 32, 37, 41]
[32, 29, 28, 34, 28, 32, 40]
[29, 37, 30, 29, 31, 28, 41]
[27, 35, 29, 29, 31, 32, 29]
[36, 28, 29, 34, 30, 29, 32]
[41, 28, 32, 31, 31, 41, 29]
[28, 29, 35, 30, 30, 29, 33]
[28, 34, 30, 29, 28, 29, 28]
[28, 30, 29, 28, 41, 28, 29]
[29, 29, 30, 28, 24, 29, 30]
[30, 28, 28, 38, 34, 31, 41]
[35, 34, 27, 29, 29, 33, 28]
[28, 30, 31, 28, 30, 29, 31]
[33, 28, 32, 35, 30, 30, 31]
[31, 28, 32, 29, 39, 41, 27]
[36, 29, 29, 34, 29, 35, 31]
[28, 31, 41, 31, 29, 30, 31]
[41, 31, 32, 31, 31, 37, 30]
[29, 28, 28, 29, 31, 41, 31]
[27, 33, 28, 34, 29, 28, 28]
[29, 30, 30, 28, 32, 28, 29]
[30, 31, 28, 33, 32, 28, 29]
[35, 34, 28, 28, 31, 30, 29]
[30, 31, 27, 30, 36, 28, 29]
[28, 30, 28, 30, 29, 28, 34]
[31, 28, 30, 31, 35, 41, 29]
[30, 30, 31, 37, 31, 34, 30]
[29, 31, 29, 29, 35, 31, 29]
[28, 33, 27, 30, 30, 27, 36]
[31, 28, 35, 38, 29, 41, 28]
[28, 34, 28, 33, 29, 34, 33]
[28, 39, 30, 28, 29, 32, 35]
[35, 32, 41, 31, 38, 29, 32]
[28, 34, 28, 28, 28, 28, 28]
[30, 30, 40, 28, 30, 28, 32]
[27, 32, 32, 27, 30, 28, 27]
[29, 29, 31, 35, 31, 27, 27]
[40, 31, 34, 41, 30, 28, 33]
[28, 29, 29, 29, 29, 33, 29]
[33, 29, 31, 28, 30, 27, 28]
[27, 35, 29, 29, 32, 29, 39]
[28, 31, 29, 30, 28, 28, 33]
[37, 28, 27, 27, 29, 31, 38]
[29, 27, 41, 36, 33, 31, 27]
[29, 41, 30, 36, 28, 32, 29]
[30, 30, 35, 28, 36, 36, 38]
[30, 29, 36, 38, 37, 36, 29]
[33, 31, 31, 30, 28, 34, 29]
[29, 29, 29, 31, 30, 33, 24]
[28, 30, 30, 28, 31, 28, 28]
[34, 29, 41, 32, 32, 28, 34]
[29, 29, 27, 28, 29, 28, 38]
[29, 33, 27, 35, 28, 41, 28]
[29, 30, 27, 29, 29, 35, 34]
[33, 32, 21, 29, 31, 31, 28]
[37, 30, 36, 29, 29, 31, 28]
[30, 28, 28, 31, 41, 28, 30]
[33, 30, 27, 31, 33, 29, 30]
[33, 28, 29, 30, 35, 34, 27]
[28, 34, 41, 30, 34, 31, 33]
[28, 28, 31, 30, 30, 29, 36]
[36, 38, 32, 33, 35, 29, 33]
[38, 38, 32, 31, 29, 28, 28]
[29, 29, 29, 28, 36, 30, 30]
[30, 34, 41, 28, 36, 30, 32]
[30, 28, 29, 28, 41, 35, 32]
[30, 29, 41, 28, 36, 37, 29]
[29, 29, 41, 28, 35, 28, 28]
[29, 28, 34, 34, 35, 28, 28]
[29, 33, 30, 39, 30, 28, 31]
[29, 28, 32, 30, 30, 41, 28]
[29, 28, 35, 31, 30, 30, 28]
[29, 36, 26, 28, 32, 35, 31]
[30, 30, 29, 29, 32, 28, 36]
[30, 28, 29, 28, 33, 30, 36]
[37, 28, 28, 36, 29, 30, 28]
[31, 21, 28, 39, 28, 38, 35]
[28, 29, 33, 28, 29, 30, 29]
[31, 37, 31, 28, 29, 33, 32]
[31, 32, 28, 28, 30, 32, 37]
[28, 31, 41, 37, 32, 38, 30]
[28, 31, 28, 28, 30, 28, 32]
[35, 29, 28, 28, 33, 31, 32]
[31, 30, 41, 33, 33, 28, 41]
[35, 28, 32, 27, 30, 28, 33]
[27, 30, 32, 35, 31, 27, 29]
[30, 28, 31, 33, 34, 30, 28]
[41, 28, 29, 29, 41, 29, 39]
[27, 29, 33, 32, 31, 29, 31]
[31, 28, 29, 38, 33, 27, 30]
[34, 29, 31, 29, 36, 29, 28]
[32, 28, 39, 33, 29, 28, 15]
[41, 29, 31, 28, 37, 35, 27]
[30, 41, 29, 34, 29, 41, 30]
[35, 29, 31, 33, 29, 29, 33]
[27, 32, 32, 28, 27, 28, 31]
[29, 35, 41, 29, 28, 30, 32]
[29, 30, 29, 30, 28, 32, 37]
[41, 29, 29, 32, 28, 29, 32]
[41, 31, 28, 28, 34, 16, 28]
[27, 31, 32, 29, 34, 28, 28]
[32, 28, 36, 34, 32, 29, 28]
[28, 28, 30, 30, 35, 29, 41]
[28, 28, 34, 34, 29, 34, 29]
[33, 32, 28, 31, 37, 29, 31]
[30, 30, 33, 32, 28, 36, 32]
[29, 30, 31, 32, 33, 31, 28]
[31, 40, 35, 41, 31, 29, 29]
[27, 30, 23, 30, 31, 30, 29]
[33, 29, 37, 32, 37, 41, 30]
[28, 41, 32, 27, 33, 35, 32]
[30, 29, 31, 32, 29, 29, 28]
[33, 36, 28, 28, 33, 33, 35]
[35, 41, 30, 28, 28, 32, 37]
[27, 29, 28, 30, 31, 29, 38]
[29, 28, 30, 28, 41, 28, 32]
[31, 34, 16, 28, 29, 29, 28]
[29, 29, 30, 32, 32, 32, 27]
[28, 29, 31, 36, 29, 30, 27]
[31, 32, 31, 28, 32, 35, 32]
[22, 28, 34, 32, 28, 34, 37]
[35, 29, 28, 31, 29, 29, 27]
[28, 33, 28, 41, 28, 29, 30]
[34, 31, 32, 33, 29, 29, 30]
[29, 30, 31, 31, 33, 40, 27]
[29, 27, 30, 28, 36, 29, 31]
[28, 41, 32, 31, 28, 28, 27]
[29, 32, 28, 28, 29, 29, 30]
[28, 27, 24, 37, 30, 30, 28]
[32, 33, 30, 32, 28, 29, 29]
[41, 27, 41, 28, 28, 28, 33]
[31, 30, 29, 34, 28, 28, 33]
[36, 29, 32, 28, 36, 28, 28]
[30, 28, 27, 28, 30, 32, 41]
[29, 34, 34, 30, 29, 28, 28]
[27, 30, 28, 32, 32, 39, 31]
[31, 35, 31, 27, 28, 27, 27]
[28, 29, 35, 32, 28, 29, 29]
[32, 28, 29, 41, 28, 29, 35]
[29, 33, 29, 32, 41, 29, 31]
[31, 33, 28, 30, 29, 31, 41]
[31, 30, 31, 31, 33, 29, 29]
[29, 30, 28, 29, 29, 32, 30]
[27, 29, 30, 30, 30, 30, 31]
[28, 30, 29, 35, 36, 31, 35]
[29, 34, 27, 30, 32, 30, 32]
[31, 28, 32, 29, 30, 35, 28]
[29, 31, 33, 29, 34, 41, 31]
[41, 29, 34, 27, 32, 32, 29]
[31, 28, 33, 32, 40, 28, 36]
[31, 41, 28, 41, 29, 29, 30]
[30, 32, 31, 33, 29, 29, 27]
[31, 31, 32, 31, 31, 32, 29]
[30, 38, 36, 28, 30, 29, 31]
[33, 28, 29, 29, 28, 28, 27]
[28, 33, 28, 32, 27, 29, 32]
[28, 28, 28, 29, 31, 29, 37]
[33, 41, 29, 29, 34, 29, 37]
[29, 34, 41, 30, 29, 35, 33]
[31, 28, 30, 29, 30, 35, 31]
[41, 31, 29, 31, 28, 28, 29]
[30, 27, 30, 28, 28, 31, 30]
[28, 29, 22, 35, 28, 30, 31]
[29, 34, 32, 29, 38, 30, 28]
[32, 37, 29, 33, 28, 27, 32]
[29, 34, 36, 28, 30, 28, 28]
[29, 28, 30, 32, 38, 30, 30]
[41, 30, 28, 28, 33, 30, 33]
[29, 29, 29, 32, 34, 29, 37]
[31, 34, 35, 27, 28, 29, 31]
[29, 29, 36, 29, 29, 28, 29]
[30, 28, 27, 30, 33, 28, 31]
[30, 26, 29, 32, 31, 29, 30]
[27, 35, 34, 31, 29, 30, 34]
[29, 41, 34, 27, 34, 28, 30]
[29, 29, 28, 28, 27, 32, 28]
[27, 28, 31, 28, 27, 30, 28]
[29, 31, 28, 29, 28, 30, 32]
[32, 28, 28, 30, 32, 31, 29]
[28, 32, 28, 33, 29, 28, 29]
[34, 41, 28, 30, 32, 39, 28]
[28, 29, 34, 28, 30, 35, 28]
[34, 30, 29, 32, 35, 32, 27]
[29, 30, 30, 33, 31, 41, 40]
[27, 30, 28, 35, 29, 29, 31]
[30, 32, 36, 30, 29, 30, 31]
[35, 34, 32, 31, 28, 30, 28]
[28, 28, 29, 31, 34, 29, 28]
[32, 31, 29, 35, 28, 32, 29]
[39, 28, 29, 30, 28, 35, 28]
[39, 29, 33, 29, 34, 28, 30]
[28, 31, 31, 30, 29, 27, 28]
[37, 30, 32, 32, 31, 32, 35]
[29, 27, 30, 41, 29, 29, 29]
[27, 30, 29, 37, 23, 29, 32]
[31, 32, 30, 41, 29, 28, 27]
[33, 28, 28, 37, 31, 30, 32]
[31, 34, 35, 28, 36, 35, 35]
[31, 28, 30, 29, 41, 31, 29]
[32, 28, 33, 27, 28, 32, 31]
[28, 28, 26, 31, 41, 29, 32]
[28, 27, 27, 31, 29, 28, 35]
[36, 34, 28, 32, 32, 33, 28]
[32, 28, 29, 29, 27, 36, 29]
[38, 31, 28, 29, 41, 35, 28]
[30, 28, 29, 30, 27, 28, 27]
[30, 29, 28, 29, 31, 32, 28]
[30, 30, 33, 29, 28, 29, 34]
[31, 31, 28, 30, 31, 36, 29]
[28, 32, 28, 34, 31, 29, 28]
[29, 32, 32, 28, 29, 29, 30]
[29, 28, 30, 28, 31, 35, 28]
[28, 32, 29, 41, 30, 32, 31]
[28, 32, 31, 33, 27, 31, 31]
[29, 31, 32, 30, 31, 37, 29]
[30, 33, 29, 39, 28, 30, 30]
[29, 33, 30, 41, 37, 29, 29]
[41, 28, 29, 31, 30, 33, 40]
[29, 28, 30, 41, 35, 30, 29]
[28, 31, 29, 28, 31, 34, 29]
[28, 33, 27, 27, 29, 28, 31]
[29, 37, 29, 27, 36, 31, 33]
[30, 28, 31, 28, 34, 36, 29]
[28, 32, 29, 32, 34, 35, 30]
[27, 28, 33, 32, 31, 28, 28]
[31, 30, 29, 41, 29, 30, 31]
[29, 29, 28, 31, 29, 34, 37]
[30, 32, 34, 32, 20, 35, 31]
[30, 35, 28, 31, 29, 29, 28]
[31, 29, 30, 29, 32, 28, 31]
[30, 31, 41, 37, 38, 27, 32]
[31, 30, 28, 34, 30, 29, 27]
[28, 35, 28, 33, 31, 30, 29]
[29, 28, 33, 27, 30, 30, 29]
[32, 31, 35, 35, 35, 29, 32]
[31, 34, 29, 29, 33, 28, 31]
[28, 30, 29, 29, 28, 32, 28]
[34, 29, 31, 28, 34, 29, 30]
[27, 29, 28, 28, 29, 36, 31]
[28, 30, 41, 41, 32, 33, 27]
[31, 37, 30, 30, 30, 31, 31]
[29, 33, 27, 28, 28, 16, 28]
[28, 31, 41, 28, 30, 30, 31]
[37, 28, 30, 30, 32, 35, 34]
[31, 36, 29, 30, 28, 41, 33]
[33, 33, 28, 28, 30, 34, 29]
[31, 29, 35, 31, 31, 33, 31]
[37, 28, 31, 28, 30, 37, 32]
[33, 29, 38, 20, 29, 28, 30]
[28, 36, 30, 34, 31, 30, 30]
[38, 37, 34, 33, 32, 29, 37]
[28, 29, 41, 29, 29, 31, 30]
[30, 41, 33, 28, 35, 28, 31]
[28, 31, 30, 29, 31, 34, 29]
[30, 31, 33, 30, 28, 33, 30]
[30, 29, 31, 28, 27, 29, 28]
[41, 39, 27, 28, 29, 30, 29]
[28, 30, 28, 29, 28, 33, 32]
[27, 41, 32, 28, 28, 41, 32]
[31, 32, 29, 30, 41, 32, 34]
[28, 27, 29, 30, 28, 30, 27]
[33, 29, 39, 28, 37, 30, 29]
[29, 28, 29, 28, 29, 30, 29]
[28, 28, 31, 33, 32, 35, 29]
[29, 35, 30, 31, 29, 31, 29]
[36, 29, 34, 28, 28, 28, 41]
[30, 30, 28, 28, 31, 32, 27]
[36, 32, 29, 32, 29, 28, 28]
[28, 29, 30, 41, 35, 29, 37]
[41, 31, 30, 29, 31, 31, 29]
[28, 32, 28, 30, 28, 30, 29]
[29, 33, 38, 41, 36, 31, 28]
[30, 27, 37, 30, 31, 28, 33]
